Date,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol_Type,Flow_Duration,Packet_Size,Flow_Bytes_per_s,Flow_Packets_per_s,Total_Forward_Packets,Total_Backward_Packets,Packet_Length_Mean_Forward,Packet_Length_Mean_Backward,IAT_Forward,IAT_Backward,Active_Duration,Idle_Duration,IDS_Alert_Count,Anomaly_Score,Attack_Vector,Attack_Severity,Botnet_Family,Malware_Type,CPU_Utilization,Memory_Utilization,System_Patch_Status,Label,Normalized_Packet_Flow,Anomaly_Severity_Index
2021-11-04 23:00:00,192.168.1.1,4.4.4.4,41404,443,TCP,86,555,7.133327690316986,2.286957812844106,20,14,56.60243637074237,40.199239950308495,3.6972000226686914,2.413399581355028,26.222085723758457,102.78347108998939,0,28.587793471932127,SQL Injection,Low,None,None,5.005273023627497,22.728578346932263,Up-to-date,Normal,0.3953488372093023,27.156896357231165
2021-11-05 00:00:00,192.168.1.1,8.8.8.8,29071,443,TCP,249,430,6.579901137092019,2.5275033669554943,22,15,46.86741805542038,41.546805541630874,0.7904943813161482,4.559710104515562,30.0834271890531,106.3145002492228,1,56.74757624505469,SQL Injection,Low,None,None,46.267731591713215,69.80238544842287,Up-to-date,Normal,0.14859437751004015,51.62703744584868
2021-11-05 01:00:00,192.168.1.1,4.4.4.4,49329,80,TCP,64,357,9.633696595778005,1.536208601579149,20,7,39.773231325855605,44.5065547770635,1.7539734253338937,1.602350563644333,38.73383685227135,88.08179240326027,0,4.510682298378389,None,Low,None,Ransomware,35.07003860555794,43.03480720162611,Outdated,Normal,0.421875,2.9287842749630197
2021-11-05 02:00:00,10.0.0.1,1.1.1.1,33571,80,UDP,46,720,7.862588394844184,2.440568974703402,18,13,48.03040305471145,45.12124629354274,1.357926094563876,7.74920319557214,36.54017680292267,121.07479588802377,0,53.71957518884256,None,Low,None,None,20.60851400418758,20.606091304429192,Outdated,Normal,0.6739130434782609,42.64876901305986
2021-11-05 03:00:00,192.168.1.1,8.8.8.8,63687,80,ICMP,11,339,6.25431745315629,3.33331578092899,16,15,46.84260515559293,39.80949587429735,4.968180329854829,0.8157919706696739,30.098671986192915,99.45906968318998,1,12.15194984262258,None,Low,None,None,39.108865340786494,25.87815601286651,Up-to-date,Attack,2.8181818181818183,12.52837507775569
2021-11-05 04:00:00,10.0.0.1,1.1.1.1,37185,80,TCP,47,668,5.633732295773355,2.0724768068637265,17,19,45.510824910340176,43.37009203544897,0.7324465418209402,2.959665280916316,24.158517971374803,77.49128759326558,2,21.66614090379788,None,Low,None,None,24.50347172780977,51.866569045853254,Up-to-date,Attack,0.7659574468085106,34.32738775528718
2021-11-05 05:00:00,192.168.1.1,4.4.4.4,26104,80,TCP,265,342,4.018531055732769,3.4098006441622983,19,15,33.66167491761601,51.511941776585886,43.253617739541625,1.3119380231245772,43.69167667996453,110.61822333310599,1,36.162136416030975,None,Medium,None,None,27.32573264607146,12.382297423106534,Up-to-date,Attack,0.12830188679245283,44.496869104564404
2021-11-05 06:00:00,192.168.1.1,4.4.4.4,13502,80,TCP,26,431,8.635942164886709,4.072890327638617,17,7,52.03621941479488,64.27647385008328,13.589894401361489,3.173438852272898,25.34360854822124,102.87814828679409,1,14.488587010114614,None,Low,None,None,22.611840563143875,17.4159965427668,Up-to-date,Normal,0.9230769230769231,18.984329485490356
2021-11-05 07:00:00,10.0.0.1,4.4.4.4,33372,22,TCP,309,588,10.734653161258262,1.938756545233717,18,17,29.57290695114518,35.79014546935574,4.5161030992037885,4.45900833447427,23.065922928989995,77.49507037197215,1,49.21580033315037,None,Medium,None,Spyware,53.122684049487155,0.6657755944093725,Up-to-date,Normal,0.11326860841423948,39.06267685952851
2021-11-05 08:00:00,192.168.1.1,8.8.8.8,41687,80,TCP,43,435,6.39211434912695,1.8196368807225132,19,16,49.90050042843521,43.89919920807916,21.171510405390762,3.4724335339154035,41.48354832177509,125.69809961298097,1,21.492340466544984,DDoS,Low,None,None,42.95058144298134,6.837141581222212,Outdated,Normal,0.813953488372093,20.760109791302995
2021-11-05 09:00:00,192.168.1.1,8.8.8.8,25529,80,UDP,47,603,11.914419988398308,1.6462223144713042,25,13,55.94244613651345,48.3927720454773,4.5861437456789025,6.915287242992124,38.484596162923,89.93882790405947,0,73.6315157167827,None,Low,None,None,52.79365988653104,13.203862427650279,Up-to-date,Normal,0.8085106382978723,34.758743739966796
2021-11-05 10:00:00,192.168.1.1,8.8.8.8,37752,80,TCP,84,834,6.542369194717103,3.056057876296919,16,11,55.68093564437309,36.88725365694159,3.351682290803782,1.7988175982377999,23.17504131150187,107.02706917575168,1,7.604130236583188,None,Low,None,None,10.855736400747865,21.930563209469437,Up-to-date,Normal,0.32142857142857145,11.477245197883153
2021-11-05 11:00:00,10.0.0.1,1.1.1.1,7091,443,TCP,164,410,5.791058544335788,2.1284432302917273,19,13,49.802274373240756,42.21339617753005,2.559243599686529,7.16970084509192,35.89192837380128,85.60905736460133,1,23.187882688707433,SQL Injection,Low,None,None,32.73296709134827,6.795849101845603,Up-to-date,Normal,0.1951219512195122,26.409372242639684
2021-11-05 12:00:00,10.0.0.1,8.8.8.8,30711,22,TCP,278,620,4.1079028793298376,2.2033445533779488,18,21,70.91134904817415,39.355341759219094,8.259086864832694,2.375580037402333,32.75037717402022,140.26334157058835,0,30.778537819032092,None,Low,None,None,29.313786859763486,5.143137045670676,Up-to-date,Normal,0.14028776978417265,21.75618284420933
2021-11-05 13:00:00,172.16.0.1,8.8.8.8,1569,443,TCP,62,556,6.136898973682726,2.4429419422969105,28,15,53.23996088814822,25.98206279043339,11.787804172499152,5.090088374004505,31.62069882685104,120.48469060541082,1,4.105020949053436,None,Medium,None,None,58.41079296232841,8.115569459308247,Up-to-date,Normal,0.6935483870967742,2.8906181781930864
2021-11-05 14:00:00,10.0.0.1,4.4.4.4,4138,8080,TCP,8,208,5.850902445438606,2.1043163612314486,28,19,26.846037618094275,55.0116072321983,3.4944370545396337,0.5307329948937555,24.10913518055163,98.98151584840706,1,23.690181866594735,None,Low,None,None,13.822367862176153,26.9578644745055,Up-to-date,Normal,5.875,34.566679549546215
2021-11-05 15:00:00,10.0.0.1,8.8.8.8,65406,80,UDP,65,524,11.558749432302486,2.4227791671324024,18,10,61.33701770987355,42.55899264155421,1.7929682917109653,4.3650369093683645,25.783245926169744,93.41336463986738,1,16.748483279539595,None,Medium,None,None,40.2360673687334,42.17773823117963,Up-to-date,Normal,0.4307692307692308,16.9476451943625
2021-11-05 16:00:00,192.168.1.1,1.1.1.1,47203,80,TCP,89,653,5.80578765263933,3.401968589435717,23,15,46.167242708075065,48.207927866767626,13.415529152731278,20.442344323812954,29.733342390916953,114.83087651629515,2,51.263120707409726,None,High,None,None,0.7807347609311602,5.155418776849946,Up-to-date,Normal,0.42696629213483145,106.74148956827761
2021-11-05 17:00:00,192.168.1.1,8.8.8.8,55419,443,TCP,29,397,13.06685711288501,4.0858401763206205,17,13,48.52471957764522,37.61879638296804,10.89548009753739,2.495399249703577,27.760455748589568,69.20781401765579,0,34.80869387125248,None,Low,None,None,38.98110189980461,11.09013823123813,Up-to-date,Normal,1.0344827586206897,21.239881443308512
2021-11-05 18:00:00,192.168.1.1,1.1.1.1,32262,80,TCP,130,966,12.805857217765007,2.877612891107507,22,10,48.1413865449077,44.28975772480132,16.535040541523472,34.19453794328268,21.04109201662125,84.88127255372461,0,16.251668977633518,None,Low,None,None,69.64781499420052,8.804850846724925,Outdated,Normal,0.24615384615384617,4.932736634621446
2021-11-05 19:00:00,192.168.1.1,8.8.8.8,51021,80,TCP,91,631,14.311597684025415,2.169703466277102,17,10,49.32312545129262,61.83859744495781,19.85962865282677,1.4720844068149748,26.9144364374082,53.30025015172323,0,56.46814063702637,DDoS,Medium,None,None,26.144478710140817,31.78577966702043,Outdated,Normal,0.2967032967032967,41.70483963016664
2021-11-05 20:00:00,10.0.0.1,8.8.8.8,3478,80,TCP,19,565,5.075661692718289,3.007140667645881,22,21,44.200563196474135,35.59940999359907,0.7583765634983437,5.745833425927985,35.90680963186946,102.90271211520579,2,20.324675910958486,None,Low,None,None,43.36603896632436,31.66902130246674,Up-to-date,Normal,2.263157894736842,24.1564314889711
2021-11-05 21:00:00,192.168.1.1,8.8.8.8,60778,80,UDP,49,540,17.007547308112724,3.000469112953013,19,11,54.4344431568952,39.3593915888204,2.137192242147413,9.35294585042156,25.600802157702176,89.1716749935446,2,24.756928534116174,DDoS,Low,None,None,9.314704958594284,60.512718322552075,Up-to-date,Normal,0.6122448979591837,47.11572137756491
2021-11-05 22:00:00,192.168.1.1,4.4.4.4,55157,443,TCP,79,506,7.000958414138588,1.3533788951033139,26,18,50.799747133648594,41.054665515770836,7.919093902879918,25.532467453269312,37.027342126408385,106.34609801442824,3,22.563968615772616,None,Low,None,None,10.060464914403026,16.956783311705887,Up-to-date,Attack,0.5569620253164557,48.42728707265914
2021-11-05 23:00:00,192.168.1.1,8.8.8.8,28475,80,TCP,12,392,12.290721868925202,2.3507175909221556,18,11,68.28451584271197,23.90712801279059,0.8395925222103113,0.3271086384803491,32.870197682607596,125.04877377488427,0,38.723078884540286,None,Low,Mirai,None,41.859538699767675,21.001119907304744,Up-to-date,Normal,2.4166666666666665,22.51377669312458
2021-11-06 00:00:00,192.168.1.1,8.8.8.8,61253,80,UDP,20,603,12.123514485884183,1.9731377091035385,16,14,55.17911923133426,50.4365814870416,4.649974199783485,7.47140673665364,29.676693222016965,109.76567232731877,2,29.29265963418622,None,Low,None,None,16.062419269130242,13.205530527505967,Up-to-date,Normal,1.5,51.59973421867366
2021-11-06 01:00:00,192.168.1.1,8.8.8.8,41152,80,TCP,4,314,17.08062953560924,2.708750078264083,23,15,55.16567300483139,50.53351446233862,0.6044026239439374,4.923419367816083,26.269631850504243,74.35181226201294,1,15.94571940792112,DDoS,Medium,None,None,8.815145810792146,5.25681808836099,Up-to-date,Normal,9.5,24.61849713592751
2021-11-06 02:00:00,192.168.1.1,8.8.8.8,1124,22,TCP,158,397,4.729861630876801,3.144109925882253,22,9,46.04092055746996,29.53441106819974,10.54726371715811,7.143241512198753,21.573285275160345,92.39918312381285,2,7.201307826184481,None,High,None,None,60.61120583852701,13.849494803239573,Up-to-date,Attack,0.1962025316455696,5.952731210104752
2021-11-06 03:00:00,10.0.0.1,8.8.8.8,51307,80,TCP,144,545,10.569346405138129,3.742972293501952,26,21,32.05119270329031,51.76578610822208,7.07926811005107,1.677560865148209,25.82131547528893,99.14992218235038,0,29.35719627364702,None,Medium,None,None,28.356864312253098,31.34348365690937,Outdated,Normal,0.3263888888888889,21.032415960447114
2021-11-06 04:00:00,192.168.1.1,4.4.4.4,10385,80,TCP,149,390,10.926799666200427,2.47306174955843,21,13,47.812905559227126,41.766676368687925,44.304127012860405,2.3104924651666363,31.207788849502965,123.03152611838944,0,54.694695205216235,None,High,None,None,37.849384040559336,15.911732222889402,Outdated,Normal,0.22818791946308725,33.99308996718055
2021-11-06 05:00:00,172.16.0.1,4.4.4.4,6371,8080,ICMP,120,441,3.2140973890666564,2.0168058453884514,23,16,28.934675531931532,60.97718772093374,7.693086200117284,7.4185978411023275,28.833989972158754,104.53545978182932,1,23.934303523506962,DDoS,Low,None,None,37.81932952756625,18.763016421612775,Up-to-date,Normal,0.325,25.198280529888596
2021-11-06 06:00:00,192.168.1.1,4.4.4.4,59071,443,TCP,127,732,11.081301968611028,2.4968431520374943,19,8,64.45924290721383,22.23916342960724,53.18340309568475,18.00164707354317,31.478183201391055,55.7740183639185,1,18.078475558975647,None,Low,None,Spyware,37.193743535308606,27.302899025722365,Up-to-date,Normal,0.2125984251968504,19.224693584509037
2021-11-06 07:00:00,192.168.1.1,8.8.8.8,50154,80,UDP,114,464,6.621065532830823,1.6382862350491478,19,14,53.5792591243623,39.08420071386901,2.0809903887963936,4.5642912419477675,29.56476330319617,84.32879939372705,1,28.223733825847408,None,Low,None,None,26.24377418137843,15.082633500220533,Up-to-date,Normal,0.2894736842105263,35.2458399500994
2021-11-06 08:00:00,192.168.1.1,8.8.8.8,15737,80,TCP,626,285,5.37518359619354,2.2227884791222383,18,16,29.10155128932775,39.858825901156436,0.455033144204583,9.469358140846047,23.037552737716855,66.04350204909656,1,24.402194923149878,None,Medium,None,None,23.229932626504525,53.98011303405651,Outdated,Normal,0.054313099041533544,31.718710669924224
2021-11-06 09:00:00,192.168.1.1,8.8.8.8,24154,8080,TCP,118,408,13.218354809829854,3.856968927428059,19,12,54.1561838003134,41.3115457125716,10.640476560174893,0.7672580845918082,33.96270816936856,61.657353783206844,0,20.557015413923356,None,Medium,None,None,6.14660599403912,38.47347448363753,Up-to-date,Normal,0.2627118644067797,19.293456672295598
2021-11-06 10:00:00,192.168.1.1,8.8.8.8,54299,22,UDP,130,474,11.384985736960815,1.8732768431963567,18,15,67.94519420371412,37.35878116334463,3.714697589922362,6.310568908180031,26.92626750423342,78.14270023179408,0,23.729737525407423,None,Medium,None,None,11.761654604442105,35.650266493273605,Up-to-date,Normal,0.25384615384615383,20.938727759128316
2021-11-06 11:00:00,192.168.1.1,8.8.8.8,59470,80,TCP,11,414,6.237205646963013,4.025189170424928,24,16,47.300131712449726,37.20830190835374,9.813635469598195,31.087188709212324,35.40287097400758,105.86363113828536,1,48.627773099502,Brute Force,Low,None,None,29.57147448784684,44.27421885410201,Up-to-date,Normal,3.6363636363636362,57.986605940505314
2021-11-06 12:00:00,192.168.1.1,8.8.8.8,53126,80,UDP,84,617,3.8517416043407913,2.9622169701100725,18,17,48.96581627399282,22.74271122080912,17.96140439244556,2.859828760915887,32.88955229948456,102.21885909729316,1,17.95913610960513,None,Low,None,None,44.489870958481774,24.860768184248187,Up-to-date,Attack,0.4166666666666667,16.879220655760808
2021-11-06 13:00:00,10.0.0.1,8.8.8.8,23168,80,TCP,3,468,4.330334185014788,2.1558756505779564,14,14,45.835736321112456,48.40409418205012,2.9568434111158908,9.870259827349438,30.535324160642773,80.20933729883794,1,5.24300366704689,None,Low,None,Spyware,29.56197815276502,42.18436921752604,Up-to-date,Attack,9.333333333333334,6.252907787705002
2021-11-06 14:00:00,192.168.1.1,8.8.8.8,19873,8080,TCP,89,355,2.9704415053072424,4.7363771318696415,27,15,54.56739709327231,48.26450341736846,9.591576136503704,0.8891378987806758,23.45346300314683,66.53204624055732,1,37.61181135575216,None,Medium,None,None,20.082343333050872,33.938645629319744,Outdated,Normal,0.47191011235955055,50.89342772717166
2021-11-06 15:00:00,192.168.1.1,4.4.4.4,65203,80,ICMP,84,917,9.225383164259604,2.5659275305101152,19,11,18.763465836536835,31.12268533670837,15.808626648580098,0.41680484676163065,36.682962307663765,102.05602667812768,1,17.547939904357403,None,Low,None,None,2.169140810126465,12.712795889103557,Up-to-date,Normal,0.35714285714285715,29.06676623377696
2021-11-06 16:00:00,192.168.1.1,4.4.4.4,13507,80,TCP,48,411,8.35678526735108,2.015885395935154,18,22,55.13723982857611,48.28206917931502,11.638601951289774,8.272541905522202,31.571230835567754,124.08638513660932,1,41.55342690523802,None,Medium,None,None,8.534361697308348,24.168259961103114,Up-to-date,Normal,0.8333333333333334,64.35162632160565
2021-11-06 17:00:00,192.168.1.1,4.4.4.4,23455,80,TCP,14,748,4.17357661010945,2.1973133853221265,25,13,51.23243149279271,37.50920445746054,15.991610561325055,10.91445116917865,27.930174867139353,113.23949872303884,2,53.017356879030544,None,High,None,None,33.283708205852875,24.76458882187457,Outdated,Normal,2.7142857142857144,74.23046545040464
2021-11-06 18:00:00,192.168.1.1,8.8.8.8,10026,443,TCP,0,322,8.302714687193948,3.1580178520923643,23,10,31.70717265433194,39.53895032664701,19.13265223885066,1.8617880945792171,27.13146683870052,60.84942864396058,1,49.08976117974524,None,Low,None,None,38.11617483385458,13.807411109532335,Up-to-date,Normal,inf,51.43547815973134
2021-11-06 19:00:00,10.0.0.1,8.8.8.8,28653,80,TCP,6,446,8.764459945018718,2.615474706511495,23,7,58.47674006282779,25.910821562637082,14.80992509224064,15.278096864737275,20.190681121484996,133.94239078691135,2,5.703810881413503,None,Medium,None,None,36.76945828200637,5.715412362809091,Up-to-date,Normal,5.0,7.568751238639918
2021-11-06 20:00:00,192.168.1.1,8.8.8.8,17939,80,ICMP,19,166,14.91769216007226,2.599624755492634,21,21,49.12928914279764,51.85286142374754,4.875598845148733,10.385256995899816,32.157125735788014,99.66870827618887,0,25.346008327232834,DDoS,Medium,None,None,25.85137777244828,21.39555066182226,Up-to-date,Normal,2.210526315789474,18.793715964323678
2021-11-06 21:00:00,172.16.0.1,8.8.8.8,18184,443,TCP,52,507,8.797702817590201,2.159645951257322,18,11,38.79688219462098,45.757829356739975,1.8978943596162656,0.4725927268322009,35.887810014771325,82.33510304623084,2,34.42631877068576,None,Low,None,None,6.249622111886944,4.4723481694528635,Outdated,Normal,0.5576923076923077,67.73230016385428
2021-11-06 22:00:00,192.168.1.1,8.8.8.8,20805,443,ICMP,59,739,5.264858095603742,3.5413646856898677,13,11,27.474295628152966,43.98376112081282,0.756271882497665,39.01274557359996,34.6658908177674,103.13277910370081,0,69.98711231030038,DDoS,Low,None,None,60.50014671559122,31.46487101702138,Up-to-date,Normal,0.4067796610169492,27.644806680563047
2021-11-06 23:00:00,192.168.1.1,8.8.8.8,36211,80,TCP,3,486,5.730936144384009,2.570330375608462,19,13,46.88713602471802,48.98116172907074,38.26640208657302,0.14649483351208561,26.37707534698706,79.03669432177756,1,48.873175157095304,None,Low,None,None,30.145039099855207,26.32178747952288,Up-to-date,Normal,10.666666666666666,57.804616006500176
2021-11-07 00:00:00,172.16.0.1,8.8.8.8,2418,80,TCP,133,453,8.093252686346622,3.225041706025876,21,9,60.733807438323765,43.664404106582154,0.20178210606303984,8.765102506187286,35.13651332186602,84.73829180937906,1,21.683528904213194,None,Low,None,None,34.427548398914325,9.562078904951505,Up-to-date,Normal,0.22556390977443608,24.073880268172935
2021-11-07 01:00:00,192.168.1.1,8.8.8.8,25768,8080,TCP,31,404,3.102212877876599,1.698916819866419,17,11,40.40367632443065,43.92104694020856,1.5409635745324926,17.66654607925069,28.411841194595837,122.88467487564284,2,30.267825245993652,None,Low,None,None,66.77941036310466,37.767041334791614,Outdated,Normal,0.9032258064516129,21.101861390044313
2021-11-07 02:00:00,10.0.0.1,4.4.4.4,58644,80,ICMP,11,551,5.547199568951923,2.4777688121366577,20,18,52.840822011883326,37.8984015990038,13.683473168676228,22.289281137275363,24.6970121265516,99.41468954607035,2,17.12514160543164,None,Medium,None,None,19.328799769546283,25.13336046815547,Up-to-date,Attack,3.4545454545454546,28.99244896442943
2021-11-07 03:00:00,192.168.1.1,8.8.8.8,23655,443,TCP,94,651,5.553339414062412,2.4454157433296575,16,16,55.299230236160916,43.38992419817325,27.101667955011575,11.628164736450238,26.768744785536715,77.7640754779332,1,25.244974196374585,None,Low,None,None,35.503751534662115,27.82184231491246,Up-to-date,Normal,0.3404255319148936,27.567926154514844
2021-11-07 04:00:00,192.168.1.1,8.8.8.8,31695,80,TCP,85,448,13.386882412413176,2.220551643454924,14,19,36.0013986147864,39.22048168713535,43.61100557280898,10.141053528453702,21.38637913823368,97.71223472223524,2,24.01429257729054,None,High,None,None,9.204763098692284,12.885691308423269,Outdated,Normal,0.38823529411764707,45.757793627728134
2021-11-07 05:00:00,192.168.1.1,4.4.4.4,63296,443,TCP,106,315,3.521523044556835,1.7610924503322596,14,16,67.97896731197969,41.38599157376138,6.886711705825106,1.9470817622730385,35.19101196692678,105.88659819471667,1,15.283451792965419,Brute Force,Medium,None,None,32.15984407472744,28.72788417867249,Up-to-date,Attack,0.2830188679245283,17.555087588179283
2021-11-07 06:00:00,10.0.0.1,8.8.8.8,15019,80,TCP,31,429,14.403542938913313,1.843463942216987,20,9,31.282686465585684,24.55444705886353,22.089437959476488,9.39954702277665,25.20979497994713,93.40031628378425,1,9.506562260004836,None,Low,None,None,41.215630902966936,47.23636886644026,Up-to-date,Attack,0.9354838709677419,9.461937391796733
2021-11-07 07:00:00,192.168.1.1,8.8.8.8,59555,443,TCP,48,641,10.918145147792655,3.581826790836265,15,17,36.8824943758954,40.32512064638803,7.6745826710612155,0.7113135760711207,30.440998480223307,87.06850378929205,2,52.777970236801195,None,Medium,None,None,32.723388588533695,24.982869169810574,Up-to-date,Normal,0.6666666666666666,74.51590910348979
2021-11-07 08:00:00,192.168.1.1,8.8.8.8,27495,80,UDP,124,455,4.4076707492346,2.6108232113574634,22,23,46.26249273186998,35.097414039481684,0.4176255202613608,1.288862478827742,37.063919013595516,105.80046187559329,3,35.58743663369997,DDoS,Low,Emotet,None,24.113532461642897,34.41229480846426,Up-to-date,Attack,0.3629032258064516,64.44438136805063
2021-11-07 09:00:00,172.16.0.1,4.4.4.4,20463,22,TCP,10,513,8.257520444851057,3.283551738807578,20,16,36.044332612448414,23.14597215701123,8.110701873218476,12.631507618713883,30.70450535846765,112.84809036905143,1,49.10178578353879,None,High,None,None,27.1590266024396,49.98350882278867,Up-to-date,Normal,3.6,60.55747238559098
2021-11-07 10:00:00,192.168.1.1,8.8.8.8,56337,443,TCP,164,419,5.753799753613724,1.7514188817376464,13,14,54.29214847944923,44.633439194356285,22.431037830812087,8.645996678508336,35.88183377866096,94.41590765679949,0,8.273692376446085,Brute Force,Medium,None,Ransomware,24.505497036174766,65.03398932922117,Up-to-date,Attack,0.16463414634146342,6.246182936353872
2021-11-07 11:00:00,192.168.1.1,8.8.8.8,31531,443,TCP,151,531,5.421567484598996,3.338946329137072,24,14,42.0904920611501,52.333696047348184,18.842363136875793,2.8790698181586984,36.716872479638944,134.42251023764263,0,39.307219016205956,None,Low,None,None,42.43760369984009,25.94724582887676,Up-to-date,Normal,0.25165562913907286,22.62617718468029
2021-11-07 12:00:00,172.16.0.1,8.8.8.8,53095,80,TCP,78,544,11.717356419445734,5.23434422203165,23,15,57.216269934279346,29.72862558107419,16.01039332722665,19.95313543486578,28.018000662867227,105.51471584441552,1,24.391729232587476,None,Low,None,None,8.478068518042523,36.497719152165125,Outdated,Normal,0.48717948717948717,37.79744807105701
2021-11-07 13:00:00,192.168.1.1,4.4.4.4,12552,80,TCP,60,821,8.44637591859468,3.537556442279862,22,13,65.49726882017495,39.711900821778805,4.054210366120881,15.6913339687362,35.95674331121345,122.63137310314289,3,24.721491536617695,None,Medium,None,None,4.519307426686196,24.0221429161002,Up-to-date,Normal,0.5833333333333334,56.326691855863885
2021-11-07 14:00:00,192.168.1.1,8.8.8.8,26350,80,TCP,45,686,11.594101812415888,1.2493446295750052,15,16,52.167435089047345,39.069654608082494,2.4000264006848573,5.585795351652868,24.115640099313968,72.04737410601993,1,16.061458257424004,None,Low,Emotet,None,23.509108807918167,7.077290380019528,Outdated,Normal,0.6888888888888889,20.80124867781944
2021-11-07 15:00:00,10.0.0.1,4.4.4.4,50644,8080,UDP,481,686,8.621894533150504,3.0510234415982387,17,15,68.00762428133152,43.298750589033766,2.6526086199927428,3.1192179075819966,33.76183675849535,124.7664782693958,0,62.29113526740353,None,Low,None,None,35.3354528609926,17.970230467515638,Up-to-date,Normal,0.06652806652806653,40.28028052841302
2021-11-07 16:00:00,192.168.1.1,8.8.8.8,53000,443,TCP,33,455,4.289985108551344,2.7795396559499053,16,12,56.23867142784221,37.62598442727843,1.7489354633570942,6.738976361808421,35.273158711936674,84.8279342015336,1,63.09453608368079,None,Medium,None,None,55.70579451575857,37.76526976290306,Up-to-date,Normal,0.8484848484848485,47.31876260956097
2021-11-07 17:00:00,192.168.1.1,8.8.8.8,61814,80,ICMP,23,648,14.442898888680116,3.1094344275813,28,17,60.48519746959404,45.54181534289224,12.8146990424296,4.287467271954277,24.606086084148707,100.20976270740691,1,5.547198587727083,None,Medium,None,None,1.8320279575282095,16.417021208806343,Up-to-date,Normal,1.9565217391304348,9.220155485736331
2021-11-07 18:00:00,192.168.1.1,8.8.8.8,53835,443,TCP,197,430,4.380136257030671,1.6392883706448311,27,17,49.18832134799565,40.75699448756603,9.975266617422793,13.172894199206965,45.177596003578415,72.29559151189231,0,37.92120982245559,None,Low,None,None,38.208373000798005,13.480056125635414,Outdated,Normal,0.2233502538071066,23.432132527076508
2021-11-07 19:00:00,10.0.0.1,8.8.8.8,33915,80,TCP,145,355,4.514501806937277,3.2569203381724066,18,17,38.79005862375965,35.548439012624094,1.077778359443257,6.61037026808613,26.344491066611198,92.23795134812981,3,18.42314737853602,None,Low,None,None,12.188959039345098,13.132762955984129,Up-to-date,Normal,0.2413793103448276,38.60441421700818
2021-11-07 20:00:00,192.168.1.1,8.8.8.8,62692,80,UDP,147,396,9.997330275379074,2.3199395992425917,21,16,40.310229499988026,45.76857139047398,14.80592773341403,26.36487714901729,30.912713663241163,106.91389227841078,2,35.18161572708732,None,Low,None,None,11.815510658449039,36.22866289113717,Up-to-date,Normal,0.25170068027210885,65.10887579232958
2021-11-07 21:00:00,192.168.1.1,8.8.8.8,30039,8080,TCP,52,699,5.129261569401259,4.058602392688212,13,17,63.94424058709285,26.643500441389353,8.884949431705495,1.891072205861205,31.142390454289618,119.50586341789983,0,9.387950813173823,Brute Force,Medium,None,None,15.826120978812158,18.28132701469848,Up-to-date,Normal,0.5769230769230769,7.902202360049555
2021-11-07 22:00:00,192.168.1.1,4.4.4.4,63428,80,UDP,23,691,7.986270061886881,2.7504099598167735,25,13,46.045761776009265,50.49298184639737,2.055428566262005,5.926328708565411,27.585152788855353,148.9780261924273,2,65.01902836529798,None,Low,None,None,19.298655298728917,28.467862625592243,Up-to-date,Normal,1.6521739130434783,110.11676850449213
2021-11-07 23:00:00,192.168.1.1,1.1.1.1,44729,80,TCP,34,574,9.424631404015049,3.779412628150377,20,20,32.4110890825321,41.902665120583684,1.5828051084274097,20.547101650732117,24.606761333937268,95.5772759980072,1,18.4212425687203,None,Low,None,None,20.23995687040928,40.07049669545564,Up-to-date,Normal,1.1764705882352942,24.877057686374755
2021-11-08 00:00:00,192.168.1.1,8.8.8.8,13900,8080,TCP,77,906,2.6456813582238987,2.0832594559517665,17,12,39.0731236985633,51.332719093278754,1.474199141716325,6.339436347111137,21.587326444102327,86.17991925768894,1,26.12504331091338,None,Medium,None,None,46.69717785219873,61.627115690409205,Up-to-date,Normal,0.37662337662337664,23.577726980900913
2021-11-08 01:00:00,192.168.1.1,8.8.8.8,39330,80,TCP,11,336,5.986361345819057,1.106319985588257,27,21,40.89639336562355,33.90540041362017,2.7739467210243687,2.019449601452688,22.899665768056394,127.06058097373109,1,32.88380484695605,None,Low,None,None,54.02980491021809,17.835979144823387,Up-to-date,Normal,4.363636363636363,25.594881356781293
2021-11-08 02:00:00,192.168.1.1,1.1.1.1,32803,80,TCP,14,442,14.606539476823526,1.9836664160882773,18,22,33.85362428997162,33.00965374026755,1.5914088247457636,16.055237252229624,23.75851274232971,118.31423896560224,0,41.740223860078004,None,Medium,None,None,32.39946867459837,31.824403112983223,Up-to-date,Normal,2.857142857142857,28.2166131058248
2021-11-08 03:00:00,192.168.1.1,8.8.8.8,36342,443,TCP,15,361,10.630617676652037,2.3957258717133794,24,15,51.8443263466481,38.2802988160354,14.360039757975148,15.77639607674747,19.125984073119113,57.455745451226726,1,6.549469000734537,None,Medium,None,None,59.97721506367918,22.313539180404852,Up-to-date,Normal,2.6,4.4382126596733995
2021-11-08 04:00:00,192.168.1.1,8.8.8.8,52734,80,UDP,10,509,15.93756619634182,3.712856460568486,15,11,36.57407496817062,38.953299009150506,15.778674143343338,3.8702539779903575,27.798151421478348,72.90017734303466,0,47.36241263803127,None,Low,None,None,57.90576531852223,11.934560262858664,Outdated,Normal,2.6,19.93684512666277
